,DATE,USAGE,COST,GAS_COST,GAS_USAGE,PRCP,TMAX,TMIN,total_cost
0,2014-07-30,0.48000000000000015,0.0,0.0,0.0,0.0,102.0,68.0,0.0
1,2014-07-30,0.48000000000000015,0.0,0.0,0.0,0.0,106.0,75.0,0.0
2,2014-07-31,0.48000000000000015,0.0,0.0,0.0,0.0,103.0,69.0,0.0
3,2014-07-31,0.48000000000000015,0.0,0.0,0.0,0.0,105.0,70.0,0.0
4,2014-08-01,0.48000000000000015,0.0,0.0,0.0,0.0,102.0,66.0,0.0
5,2014-08-01,0.48000000000000015,0.0,0.0,0.0,0.0,107.0,67.0,0.0
6,2014-08-02,0.48000000000000015,0.0,0.0,0.0,0.0,105.0,66.0,0.0
7,2014-08-02,0.48000000000000015,0.0,0.0,0.0,0.0,104.0,67.0,0.0
8,2014-08-03,0.48000000000000015,0.0,0.0,0.0,0.0,105.0,65.0,0.0
9,2014-08-03,0.48000000000000015,0.0,0.0,0.0,0.0,93.0,69.0,0.0
10,2014-08-04,0.48000000000000015,0.0,1.35,1.03,0.0,105.0,65.0,1.35
11,2014-08-04,0.48000000000000015,0.0,1.35,1.03,0.0,85.0,67.0,1.35
12,2014-08-05,0.48000000000000015,0.0,0.0,0.0,0.0,105.0,64.0,0.0
13,2014-08-05,0.48000000000000015,0.0,0.0,0.0,0.0,94.0,65.0,0.0
14,2014-08-06,0.48000000000000015,0.0,0.0,0.0,0.0,91.0,68.0,0.0
15,2014-08-06,0.48000000000000015,0.0,0.0,0.0,0.0,94.0,69.0,0.0
16,2014-08-07,0.48000000000000015,0.0,0.0,0.0,0.0,92.0,67.0,0.0
17,2014-08-07,0.48000000000000015,0.0,0.0,0.0,0.0,99.0,69.0,0.0
18,2014-08-08,0.48000000000000015,0.0,0.0,0.0,0.0,96.0,65.0,0.0
19,2014-08-08,0.48000000000000015,0.0,0.0,0.0,0.0,99.0,67.0,0.0
20,2014-08-09,0.48000000000000015,0.0,0.0,0.0,0.0,96.0,64.0,0.0
21,2014-08-09,0.48000000000000015,0.0,0.0,0.0,0.0,99.0,65.0,0.0
22,2014-08-10,0.48000000000000015,0.0,0.0,0.0,0.0,91.0,60.0,0.0
23,2014-08-10,0.48000000000000015,0.0,0.0,0.0,0.0,92.0,62.0,0.0
24,2014-08-11,0.48000000000000015,0.0,0.0,0.0,0.0,99.0,63.0,0.0
25,2014-08-11,0.48000000000000015,0.0,0.0,0.0,0.0,101.0,64.0,0.0
26,2014-08-12,0.48000000000000015,0.0,0.0,0.0,0.0,99.0,60.0,0.0
27,2014-08-12,0.48000000000000015,0.0,0.0,0.0,0.0,96.0,66.0,0.0
28,2014-08-13,0.48000000000000015,0.0,0.0,0.0,0.0,93.0,61.0,0.0
29,2014-08-13,0.48000000000000015,0.0,0.0,0.0,0.0,93.0,62.0,0.0
30,2014-08-14,0.48000000000000015,0.0,0.0,0.0,0.0,90.0,65.0,0.0
31,2014-08-14,0.48000000000000015,0.0,0.0,0.0,0.0,96.0,66.0,0.0
32,2014-08-15,0.48000000000000015,0.0,1.36,1.04,0.0,94.0,62.0,1.36
33,2014-08-15,0.48000000000000015,0.0,1.36,1.04,0.0,98.0,63.0,1.36
34,2014-08-16,9.239999999999995,1.29,0.0,0.0,0.0,96.0,60.0,1.29
35,2014-08-16,9.239999999999995,1.29,0.0,0.0,0.0,99.0,62.0,1.29
36,2014-08-17,0.48000000000000015,0.0,0.0,0.0,0.0,99.0,64.0,0.0
37,2014-08-18,0.48000000000000015,0.0,0.0,0.0,0.0,97.0,57.0,0.0
38,2014-08-18,0.48000000000000015,0.0,0.0,0.0,0.0,97.0,60.0,0.0
39,2014-08-19,0.48000000000000015,0.0,0.0,0.0,0.0,94.0,62.0,0.0
40,2014-08-19,0.48000000000000015,0.0,0.0,0.0,0.0,89.0,64.0,0.0
41,2014-08-20,0.5000000000000001,0.01,0.0,0.0,0.0,88.0,61.0,0.01
42,2014-08-20,0.5000000000000001,0.01,0.0,0.0,0.0,91.0,62.0,0.01
43,2014-08-21,1.9900000000000004,0.26999999999999996,0.0,0.0,0.0,88.0,60.0,0.26999999999999996
44,2014-08-21,1.9900000000000004,0.26999999999999996,0.0,0.0,0.0,95.0,62.0,0.26999999999999996
45,2014-08-22,2.5600000000000005,0.38000000000000006,0.0,0.0,0.0,95.0,60.0,0.38000000000000006
46,2014-08-22,2.5600000000000005,0.38000000000000006,0.0,0.0,0.0,97.0,62.0,0.38000000000000006
47,2014-08-23,2.24,0.2900000000000001,0.0,0.0,0.0,95.0,61.0,0.2900000000000001
48,2014-08-23,2.24,0.2900000000000001,0.0,0.0,0.0,92.0,62.0,0.2900000000000001
49,2014-08-24,2.200000000000001,0.2800000000000001,0.0,0.0,0.0,90.0,61.0,0.2800000000000001
50,2014-08-24,2.200000000000001,0.2800000000000001,0.0,0.0,0.0,94.0,62.0,0.2800000000000001
51,2014-08-25,2.0500000000000007,0.25000000000000006,1.35,1.03,0.0,91.0,61.0,1.6
52,2014-08-25,2.0500000000000007,0.25000000000000006,1.35,1.03,0.0,87.0,63.0,1.6
53,2014-08-26,2.1300000000000003,0.29,0.0,0.0,0.0,84.0,60.0,0.29
54,2014-08-26,2.1300000000000003,0.29,0.0,0.0,0.0,91.0,61.0,0.29
55,2014-08-27,2.060000000000001,0.25000000000000006,0.0,0.0,0.0,89.0,59.0,0.25000000000000006
56,2014-08-27,2.060000000000001,0.25000000000000006,0.0,0.0,0.0,98.0,61.0,0.25000000000000006
57,2014-08-28,2.1100000000000008,0.26,0.0,0.0,0.0,95.0,58.0,0.26
58,2014-08-28,2.1100000000000008,0.26,0.0,0.0,0.0,100.0,64.0,0.26
59,2014-08-29,2.2200000000000006,0.2900000000000001,0.0,0.0,0.0,94.0,60.0,0.2900000000000001
60,2014-08-29,2.2200000000000006,0.2900000000000001,0.0,0.0,0.0,98.0,63.0,0.2900000000000001
61,2014-08-30,2.2100000000000004,0.29000000000000004,0.0,0.0,0.0,96.0,67.0,0.29000000000000004
62,2014-08-30,2.2100000000000004,0.29000000000000004,0.0,0.0,0.0,99.0,68.0,0.29000000000000004
63,2014-08-31,2.070000000000001,0.27,0.0,0.0,0.0,96.0,58.0,0.27
64,2014-08-31,2.070000000000001,0.27,0.0,0.0,0.0,95.0,61.0,0.27
65,2014-09-01,2.24,0.28,0.0,0.0,0.0,92.0,62.0,0.28
66,2014-09-01,2.24,0.28,0.0,0.0,0.0,98.0,62.0,0.28
67,2014-09-02,2.0900000000000007,0.27,0.0,0.0,0.0,96.0,62.0,0.27
68,2014-09-02,2.0900000000000007,0.27,0.0,0.0,0.0,101.0,64.0,0.27
69,2014-09-03,2.0500000000000007,0.26,0.0,0.0,0.0,99.0,61.0,0.26
70,2014-09-03,2.0500000000000007,0.26,0.0,0.0,0.0,93.0,62.0,0.26
71,2014-09-04,2.0300000000000007,0.25000000000000006,0.0,0.0,0.0,99.0,61.0,0.25000000000000006
72,2014-09-04,2.0300000000000007,0.25000000000000006,0.0,0.0,0.0,96.0,62.0,0.25000000000000006
73,2014-09-05,2.1900000000000004,0.28,1.36,1.04,0.0,99.0,59.0,1.6400000000000001
74,2014-09-05,2.1900000000000004,0.28,1.36,1.04,0.0,94.0,61.0,1.6400000000000001
75,2014-09-06,2.1000000000000005,0.27,0.0,0.0,0.0,93.0,62.0,0.27
76,2014-09-06,2.1000000000000005,0.27,0.0,0.0,0.0,97.0,63.0,0.27
77,2014-09-07,2.41,0.35000000000000003,0.0,0.0,0.0,95.0,59.0,0.35000000000000003
78,2014-09-07,2.41,0.35000000000000003,0.0,0.0,0.0,97.0,60.0,0.35000000000000003
79,2014-09-08,2.8300000000000005,0.47000000000000014,0.0,0.0,0.0,94.0,59.0,0.47000000000000014
80,2014-09-08,2.8300000000000005,0.47000000000000014,0.0,0.0,0.0,92.0,63.0,0.47000000000000014
81,2014-09-09,2.5700000000000003,0.3700000000000001,0.0,0.0,0.0,92.0,55.0,0.3700000000000001
82,2014-09-10,2.3500000000000005,0.3400000000000001,0.0,0.0,0.0,89.0,56.0,0.3400000000000001
83,2014-09-10,2.3500000000000005,0.3400000000000001,0.0,0.0,0.0,97.0,57.0,0.3400000000000001
84,2014-09-11,2.4000000000000004,0.3600000000000001,0.0,0.0,0.0,94.0,60.0,0.3600000000000001
85,2014-09-11,2.4000000000000004,0.3600000000000001,0.0,0.0,0.0,101.0,61.0,0.3600000000000001
86,2014-09-12,2.45,0.36000000000000004,0.0,0.0,0.0,98.0,62.0,0.36000000000000004
87,2014-09-12,2.45,0.36000000000000004,0.0,0.0,0.0,102.0,63.0,0.36000000000000004
88,2014-09-13,2.4400000000000004,0.3600000000000001,1.35,1.03,0.0,103.0,63.0,1.7100000000000002
89,2014-09-14,3.8100000000000005,0.55,0.0,0.0,0.0,102.0,65.0,0.55
90,2014-09-15,2.130000000000001,0.28,0.0,0.0,0.0,100.0,61.0,0.28
91,2014-09-15,2.130000000000001,0.28,0.0,0.0,0.0,100.0,70.0,0.28
92,2014-09-16,2.0700000000000007,0.26,0.0,0.0,0.0,94.0,63.0,0.26
93,2014-09-17,2.0300000000000007,0.27,0.0,0.0,0.0,100.0,60.0,0.27
94,2014-09-17,2.0300000000000007,0.27,0.0,0.0,0.0,97.0,62.0,0.27
95,2014-09-18,2.0400000000000005,0.26,0.0,0.0,0.0,95.0,64.0,0.26
96,2014-09-18,2.0400000000000005,0.26,0.0,0.0,0.0,88.0,65.0,0.26
97,2014-09-19,2.1900000000000004,0.28,0.0,0.0,0.0,86.0,63.0,0.28
98,2014-09-19,2.1900000000000004,0.28,0.0,0.0,0.0,90.0,64.0,0.28
99,2014-09-20,2.000000000000001,0.25000000000000006,0.0,0.0,0.0,92.0,63.0,0.25000000000000006
100,2014-09-21,2.3899999999999997,0.32,0.0,0.0,0.0,86.0,60.0,0.32
101,2014-09-21,2.3899999999999997,0.32,0.0,0.0,0.0,88.0,62.0,0.32
102,2014-09-22,1.9500000000000008,0.25000000000000006,0.0,0.0,0.0,85.0,60.0,0.25000000000000006
103,2014-09-22,1.9500000000000008,0.25000000000000006,0.0,0.0,0.0,90.0,60.0,0.25000000000000006
104,2014-09-23,2.0100000000000007,0.25000000000000006,1.37,1.04,0.0,87.0,60.0,1.62
105,2014-09-23,2.0100000000000007,0.25000000000000006,1.37,1.04,0.0,94.0,62.0,1.62
106,2014-09-24,1.9800000000000009,0.24000000000000007,0.0,0.0,0.0,91.0,63.0,0.24000000000000007
107,2014-09-24,1.9800000000000009,0.24000000000000007,0.0,0.0,0.0,91.0,64.0,0.24000000000000007
108,2014-09-25,2.3300000000000005,0.31000000000000005,0.0,0.0,0.0,89.0,62.0,0.31000000000000005
109,2014-09-25,2.3300000000000005,0.31000000000000005,0.0,0.0,0.0,72.0,60.0,0.31000000000000005
110,2014-09-26,3.1200000000000014,0.48000000000000015,0.0,0.0,0.0,89.0,56.0,0.48000000000000015
111,2014-09-26,3.1200000000000014,0.48000000000000015,0.0,0.0,0.0,78.0,57.0,0.48000000000000015
112,2014-09-27,3.1100000000000003,0.48000000000000015,0.0,0.0,0.0,89.0,52.0,0.48000000000000015
113,2014-09-27,3.1100000000000003,0.48000000000000015,0.0,0.0,0.0,79.0,52.0,0.48000000000000015
114,2014-09-28,3.070000000000001,0.48000000000000015,0.0,0.0,0.0,77.0,59.0,0.48000000000000015
115,2014-09-29,3.0400000000000005,0.48000000000000015,0.0,0.0,0.0,74.0,52.0,0.48000000000000015
116,2014-09-29,3.0400000000000005,0.48000000000000015,0.0,0.0,0.0,83.0,55.0,0.48000000000000015
117,2014-09-30,3.0600000000000005,0.48000000000000015,0.0,0.0,0.0,81.0,54.0,0.48000000000000015
118,2014-09-30,3.0600000000000005,0.48000000000000015,0.0,0.0,0.0,84.0,55.0,0.48000000000000015
119,2014-10-01,3.0800000000000005,0.48000000000000015,0.0,0.0,0.0,82.0,56.0,0.48000000000000015
120,2014-10-01,3.0800000000000005,0.48000000000000015,0.0,0.0,0.0,86.0,56.0,0.48000000000000015
121,2014-10-02,3.0,0.4600000000000002,1.37,1.04,0.0,83.0,56.0,1.8300000000000003
122,2014-10-02,3.0,0.4600000000000002,1.37,1.04,0.0,93.0,52.0,1.8300000000000003
123,2014-10-03,1.7900000000000007,0.25000000000000006,0.0,0.0,0.0,83.0,55.0,0.25000000000000006
124,2014-10-03,1.7900000000000007,0.25000000000000006,0.0,0.0,0.0,95.0,54.0,0.25000000000000006
125,2014-10-04,1.8700000000000006,0.25000000000000006,0.0,0.0,0.0,93.0,51.0,0.25000000000000006
126,2014-10-04,1.8700000000000006,0.25000000000000006,0.0,0.0,0.0,96.0,54.0,0.25000000000000006
127,2014-10-05,4.069999999999999,0.5900000000000002,0.0,0.0,0.0,94.0,57.0,0.5900000000000002
128,2014-10-05,4.069999999999999,0.5900000000000002,0.0,0.0,0.0,97.0,56.0,0.5900000000000002
129,2014-10-06,2.7200000000000006,0.5000000000000001,0.0,0.0,0.0,94.0,58.0,0.5000000000000001
130,2014-10-06,2.7200000000000006,0.5000000000000001,0.0,0.0,0.0,97.0,57.0,0.5000000000000001
131,2014-10-07,2.000000000000001,0.24000000000000007,0.0,0.0,0.0,94.0,57.0,0.24000000000000007
132,2014-10-07,2.000000000000001,0.24000000000000007,0.0,0.0,0.0,94.0,55.0,0.24000000000000007
133,2014-10-08,1.9800000000000009,0.24000000000000007,0.0,0.0,0.0,94.0,57.0,0.24000000000000007
134,2014-10-08,1.9800000000000009,0.24000000000000007,0.0,0.0,0.0,95.0,57.0,0.24000000000000007
135,2014-10-09,1.9600000000000009,0.24000000000000007,0.0,0.0,0.0,94.0,54.0,0.24000000000000007
136,2014-10-09,1.9600000000000009,0.24000000000000007,0.0,0.0,0.0,91.0,57.0,0.24000000000000007
137,2014-10-10,1.9700000000000009,0.25000000000000006,0.0,0.0,0.0,90.0,55.0,0.25000000000000006
138,2014-10-10,1.9700000000000009,0.25000000000000006,0.0,0.0,0.0,87.0,55.0,0.25000000000000006
139,2014-10-11,1.9300000000000008,0.24000000000000007,0.0,0.0,0.0,84.0,54.0,0.24000000000000007
140,2014-10-11,1.9300000000000008,0.24000000000000007,0.0,0.0,0.0,88.0,55.0,0.24000000000000007
141,2014-10-12,1.9200000000000008,0.24000000000000007,1.36,1.04,0.0,85.0,55.0,1.6
142,2014-10-12,1.9200000000000008,0.24000000000000007,1.36,1.04,0.0,86.0,58.0,1.6
143,2014-10-13,2.0900000000000007,0.2700000000000001,0.0,0.0,0.0,87.0,56.0,0.2700000000000001
144,2014-10-13,2.0900000000000007,0.2700000000000001,0.0,0.0,0.0,94.0,56.0,0.2700000000000001
145,2014-10-14,2.21,0.29000000000000004,0.0,0.0,0.0,86.0,55.0,0.29000000000000004
146,2014-10-14,2.21,0.29000000000000004,0.0,0.0,0.0,92.0,54.0,0.29000000000000004
147,2014-10-15,1.8900000000000008,0.24000000000000007,0.0,0.0,0.0,86.0,55.0,0.24000000000000007
148,2014-10-15,1.8900000000000008,0.24000000000000007,0.0,0.0,0.0,77.0,56.0,0.24000000000000007
149,2014-10-16,1.8700000000000008,0.24000000000000007,0.0,0.0,0.0,92.0,53.0,0.24000000000000007
150,2014-10-16,1.8700000000000008,0.24000000000000007,0.0,0.0,0.0,80.0,55.0,0.24000000000000007
151,2014-10-17,1.840000000000001,0.24000000000000007,0.0,0.0,0.0,77.0,53.0,0.24000000000000007
152,2014-10-17,1.840000000000001,0.24000000000000007,0.0,0.0,0.0,77.0,54.0,0.24000000000000007
153,2014-10-18,1.7900000000000007,0.24000000000000007,0.0,0.0,0.0,76.0,53.0,0.24000000000000007
154,2014-10-18,1.7900000000000007,0.24000000000000007,0.0,0.0,0.0,80.0,54.0,0.24000000000000007
155,2014-10-19,1.7500000000000009,0.24000000000000007,0.0,0.0,0.0,76.0,53.0,0.24000000000000007
156,2014-10-19,1.7500000000000009,0.24000000000000007,0.0,0.0,0.0,84.0,50.0,0.24000000000000007
157,2014-10-20,1.7900000000000007,0.24000000000000007,0.0,0.0,0.0,77.0,54.0,0.24000000000000007
158,2014-10-20,1.7900000000000007,0.24000000000000007,0.0,0.0,0.0,81.0,57.0,0.24000000000000007
159,2014-10-21,1.7500000000000009,0.24000000000000007,1.36,1.04,0.0,81.0,49.0,1.6
160,2014-10-21,1.7500000000000009,0.24000000000000007,1.36,1.04,0.0,74.0,51.0,1.6
161,2014-10-22,1.8800000000000008,0.27000000000000013,0.0,0.0,0.0,71.0,44.0,0.27000000000000013
162,2014-10-22,1.8800000000000008,0.27000000000000013,0.0,0.0,0.0,78.0,46.0,0.27000000000000013
163,2014-10-23,1.6600000000000008,0.24000000000000007,0.0,0.0,0.0,75.0,45.0,0.24000000000000007
164,2014-10-23,1.6600000000000008,0.24000000000000007,0.0,0.0,0.0,79.0,50.0,0.24000000000000007
165,2014-10-24,1.6900000000000008,0.24000000000000007,0.0,0.0,0.0,77.0,50.0,0.24000000000000007
166,2014-10-24,1.6900000000000008,0.24000000000000007,0.0,0.0,0.0,84.0,50.0,0.24000000000000007
167,2014-10-25,1.6800000000000006,0.24000000000000007,0.0,0.0,0.0,77.0,54.0,0.24000000000000007
168,2014-10-25,1.6800000000000006,0.24000000000000007,0.0,0.0,0.02,75.0,54.0,0.24000000000000007
169,2014-10-26,1.610000000000001,0.24000000000000007,0.0,0.0,0.02,82.0,53.0,0.24000000000000007
170,2014-10-26,1.610000000000001,0.24000000000000007,0.0,0.0,0.0,72.0,48.0,0.24000000000000007
171,2014-10-27,1.570000000000001,0.24000000000000007,0.0,0.0,0.0,88.0,41.0,0.24000000000000007
172,2014-10-27,1.570000000000001,0.24000000000000007,0.0,0.0,0.0,73.0,40.0,0.24000000000000007
173,2014-10-28,1.580000000000001,0.24000000000000007,0.0,0.0,0.0,77.0,42.0,0.24000000000000007
174,2014-10-29,1.580000000000001,0.24000000000000007,0.0,0.0,0.0,75.0,46.0,0.24000000000000007
175,2014-10-29,1.580000000000001,0.24000000000000007,0.0,0.0,0.0,79.0,45.0,0.24000000000000007
176,2014-10-30,1.610000000000001,0.24000000000000007,1.36,1.04,0.0,77.0,50.0,1.6
177,2014-10-30,1.610000000000001,0.24000000000000007,1.36,1.04,0.0,81.0,51.0,1.6
178,2014-10-31,1.670000000000001,0.26000000000000006,0.0,0.0,0.0,80.0,53.0,0.26000000000000006
179,2014-10-31,1.670000000000001,0.26000000000000006,0.0,0.0,0.64,73.0,54.0,0.26000000000000006
180,2014-11-01,1.520000000000001,0.24000000000000007,0.0,0.0,1.01,80.0,51.0,0.24000000000000007
181,2014-11-01,1.520000000000001,0.24000000000000007,0.0,0.0,0.22,62.0,50.0,0.24000000000000007
182,2014-11-02,1.4800000000000009,0.25000000000000006,0.0,0.0,0.0,70.0,45.0,0.25000000000000006
183,2014-11-02,1.4800000000000009,0.25000000000000006,0.0,0.0,0.0,66.0,46.0,0.25000000000000006
184,2014-11-03,1.4100000000000008,0.24000000000000007,0.0,0.0,0.0,63.0,42.0,0.24000000000000007
185,2014-11-03,1.4100000000000008,0.24000000000000007,0.0,0.0,0.0,66.0,42.0,0.24000000000000007
186,2014-11-04,1.4400000000000008,0.24000000000000007,0.0,0.0,0.0,65.0,43.0,0.24000000000000007
187,2014-11-04,1.4400000000000008,0.24000000000000007,0.0,0.0,0.0,69.0,44.0,0.24000000000000007
188,2014-11-05,1.4100000000000008,0.24000000000000007,0.0,0.0,0.0,52.0,47.0,0.24000000000000007
189,2014-11-05,1.4100000000000008,0.24000000000000007,0.0,0.0,0.0,72.0,45.0,0.24000000000000007
190,2014-11-06,1.4800000000000009,0.24000000000000007,1.36,1.04,0.0,70.0,49.0,1.6
191,2014-11-06,1.4800000000000009,0.24000000000000007,1.36,1.04,0.0,78.0,48.0,1.6
192,2014-11-07,1.510000000000001,0.24000000000000007,0.0,0.0,0.0,77.0,46.0,0.24000000000000007
193,2014-11-08,1.520000000000001,0.24000000000000007,0.0,0.0,0.0,76.0,46.0,0.24000000000000007
194,2014-11-08,1.520000000000001,0.24000000000000007,0.0,0.0,0.0,78.0,47.0,0.24000000000000007
195,2014-11-09,1.6500000000000008,0.26000000000000006,0.0,0.0,0.0,77.0,48.0,0.26000000000000006
196,2014-11-10,1.6700000000000008,0.2700000000000001,0.0,0.0,0.0,76.0,48.0,0.2700000000000001
197,2014-11-10,1.6700000000000008,0.2700000000000001,0.0,0.0,0.0,77.0,48.0,0.2700000000000001
198,2014-11-11,2.1500000000000004,0.34,0.0,0.0,0.0,75.0,49.0,0.34
199,2014-11-11,2.1500000000000004,0.34,0.0,0.0,0.0,66.0,50.0,0.34
200,2014-11-12,1.4700000000000009,0.24000000000000007,1.36,1.04,0.0,65.0,49.0,1.6
201,2014-11-12,1.4700000000000009,0.24000000000000007,1.36,1.04,0.0,68.0,51.0,1.6
202,2014-11-13,1.5000000000000009,0.24000000000000007,0.0,0.0,0.23,64.0,55.0,0.24000000000000007
203,2014-11-14,1.4400000000000008,0.24000000000000007,0.0,0.0,0.0,68.0,43.0,0.24000000000000007
204,2014-11-14,1.4400000000000008,0.24000000000000007,0.0,0.0,0.0,69.0,50.0,0.24000000000000007
205,2014-11-15,1.5700000000000007,0.24000000000000007,1.36,1.04,0.0,67.0,50.0,1.6
206,2014-11-15,1.5700000000000007,0.24000000000000007,1.36,1.04,0.0,67.0,46.0,1.6
207,2014-11-16,3.3,0.52,1.36,1.04,0.0,64.0,45.0,1.8800000000000001
208,2014-11-16,3.3,0.52,1.36,1.04,0.0,57.0,43.0,1.8800000000000001
209,2014-11-17,1.4000000000000008,0.24000000000000007,0.0,0.0,0.0,56.0,39.0,0.24000000000000007
210,2014-11-17,1.4000000000000008,0.24000000000000007,0.0,0.0,0.0,64.0,41.0,0.24000000000000007
211,2014-11-18,1.2900000000000007,0.22000000000000006,0.0,0.0,0.0,62.0,37.0,0.22000000000000006
212,2014-11-18,1.2900000000000007,0.22000000000000006,0.0,0.0,0.0,65.0,37.0,0.22000000000000006
213,2014-11-19,1.2800000000000007,0.21000000000000005,0.0,0.0,0.0,64.0,37.0,0.21000000000000005
214,2014-11-19,1.2800000000000007,0.21000000000000005,0.0,0.0,0.0,70.0,45.0,0.21000000000000005
215,2014-11-20,1.3200000000000007,0.24000000000000007,0.0,0.0,0.0,68.0,40.0,0.24000000000000007
216,2014-11-20,1.3200000000000007,0.24000000000000007,0.0,0.0,0.03,59.0,47.0,0.24000000000000007
217,2014-11-21,1.4900000000000007,0.26,1.35,1.03,0.0,56.0,45.0,1.61
218,2014-11-21,1.4900000000000007,0.26,1.35,1.03,0.0,62.0,46.0,1.61
219,2014-11-22,1.3200000000000007,0.24000000000000007,0.0,0.0,0.0,59.0,45.0,0.24000000000000007
220,2014-11-22,1.3200000000000007,0.24000000000000007,0.0,0.0,0.03,60.0,48.0,0.24000000000000007
221,2014-11-23,1.3700000000000008,0.19000000000000003,0.0,0.0,0.0,58.0,47.0,0.19000000000000003
222,2014-11-23,1.3700000000000008,0.19000000000000003,0.0,0.0,0.0,62.0,44.0,0.19000000000000003
223,2014-11-24,1.3200000000000007,0.18000000000000002,0.0,0.0,0.0,63.0,38.0,0.18000000000000002
224,2014-11-25,1.2700000000000007,0.19000000000000003,1.35,1.03,0.0,64.0,38.0,1.54
225,2014-11-26,1.2800000000000007,0.19000000000000003,0.0,0.0,0.0,55.0,39.0,0.19000000000000003
226,2014-11-26,1.2800000000000007,0.19000000000000003,0.0,0.0,0.0,69.0,39.0,0.19000000000000003
227,2014-11-27,1.2500000000000007,0.18000000000000002,0.0,0.0,0.0,67.0,42.0,0.18000000000000002
228,2014-11-27,1.2500000000000007,0.18000000000000002,0.0,0.0,0.0,70.0,42.0,0.18000000000000002
229,2014-11-28,1.2600000000000007,0.21000000000000005,0.0,0.0,0.0,68.0,41.0,0.21000000000000005
230,2014-11-28,1.2600000000000007,0.21000000000000005,0.0,0.0,0.0,72.0,39.0,0.21000000000000005
231,2014-11-29,1.2800000000000007,0.20000000000000004,0.0,0.0,0.35,71.0,43.0,0.20000000000000004
232,2014-11-29,1.2800000000000007,0.20000000000000004,0.0,0.0,0.16,61.0,42.0,0.20000000000000004
233,2014-11-30,1.3000000000000007,0.17,0.0,0.0,0.18,59.0,45.0,0.17
234,2014-11-30,1.3000000000000007,0.17,0.0,0.0,0.03,64.0,45.0,0.17
235,2014-12-01,1.2800000000000007,0.22000000000000006,1.35,1.03,0.0,71.0,45.0,1.57
236,2014-12-02,1.3000000000000007,0.23000000000000007,0.0,0.0,0.3,70.0,43.0,0.23000000000000007
237,2014-12-02,1.3000000000000007,0.23000000000000007,0.0,0.0,0.66,60.0,45.0,0.23000000000000007
238,2014-12-03,1.3400000000000007,0.22000000000000006,0.0,0.0,0.2,61.0,50.0,0.22000000000000006
239,2014-12-03,1.3400000000000007,0.22000000000000006,0.0,0.0,0.2,70.0,60.0,0.22000000000000006
240,2014-12-04,1.3500000000000008,0.24000000000000007,0.0,0.0,0.26,69.0,53.0,0.24000000000000007
241,2014-12-04,1.3500000000000008,0.24000000000000007,0.0,0.0,0.05,70.0,53.0,0.24000000000000007
242,2014-12-05,1.4700000000000006,0.27,0.0,0.0,0.0,68.0,53.0,0.27
243,2014-12-05,1.4700000000000006,0.27,0.0,0.0,0.0,66.0,53.0,0.27
244,2014-12-06,1.3300000000000007,0.23000000000000007,0.0,0.0,0.0,68.0,52.0,0.23000000000000007
245,2014-12-06,1.3300000000000007,0.23000000000000007,0.0,0.0,0.0,71.0,53.0,0.23000000000000007
246,2014-12-07,1.2700000000000007,0.20000000000000004,0.0,0.0,0.0,66.0,52.0,0.20000000000000004
247,2014-12-07,1.2700000000000007,0.20000000000000004,0.0,0.0,0.0,65.0,47.0,0.20000000000000004
248,2014-12-08,1.3000000000000007,0.18000000000000002,1.35,1.03,0.0,70.0,44.0,1.53
249,2014-12-08,1.3000000000000007,0.18000000000000002,1.35,1.03,0.0,62.0,45.0,1.53
250,2014-12-09,1.3000000000000007,0.21000000000000005,0.0,0.0,0.0,60.0,47.0,0.21000000000000005
251,2014-12-09,1.3000000000000007,0.21000000000000005,0.0,0.0,0.0,57.0,51.0,0.21000000000000005
252,2014-12-10,1.3000000000000007,0.20000000000000004,0.0,0.0,0.0,57.0,51.0,0.20000000000000004
253,2014-12-10,1.3000000000000007,0.20000000000000004,0.0,0.0,0.0,56.0,51.0,0.20000000000000004
254,2014-12-11,1.3000000000000007,0.22000000000000006,0.0,0.0,0.0,59.0,51.0,0.22000000000000006
255,2014-12-11,1.3000000000000007,0.22000000000000006,0.0,0.0,0.6,67.0,51.0,0.22000000000000006
256,2014-12-12,1.2900000000000007,0.20000000000000004,0.0,0.0,1.67,65.0,50.0,0.20000000000000004
257,2014-12-12,1.2900000000000007,0.20000000000000004,0.0,0.0,1.26,53.0,50.0,0.20000000000000004
258,2014-12-13,1.2800000000000007,0.19000000000000003,0.0,0.0,0.23,65.0,50.0,0.19000000000000003
259,2014-12-13,1.2800000000000007,0.19000000000000003,0.0,0.0,0.0,54.0,44.0,0.19000000000000003
260,2014-12-14,3.8200000000000003,0.57,2.7,2.07,0.0,65.0,42.0,3.27
261,2014-12-14,3.8200000000000003,0.57,2.7,2.07,0.0,54.0,42.0,3.27
262,2014-12-15,1.4700000000000006,0.22000000000000006,0.0,0.0,0.02,64.0,42.0,0.22000000000000006
263,2014-12-15,1.4700000000000006,0.22000000000000006,0.0,0.0,0.18,54.0,44.0,0.22000000000000006
264,2014-12-16,1.3700000000000006,0.20000000000000004,1.35,1.03,0.23,53.0,44.0,1.55
265,2014-12-16,1.3700000000000006,0.20000000000000004,1.35,1.03,0.21,63.0,44.0,1.55
266,2014-12-17,1.3300000000000007,0.19000000000000003,0.0,0.0,0.34,61.0,44.0,0.19000000000000003
